date,subcategory,year,month,sumOfLeads
2021-02-04,Garden Items,2021,2,1352.11508094
2021-02-04,Health & Beauty,2021,2,1344.880641508
2021-02-04,Hobby & Collectibles,2021,2,2727.85464916
2021-02-04,Home Appliances & Kitchen,2021,2,11119.584127784
2021-02-04,Houses,2021,2,88030.13504614
2021-02-04,Jobs,2021,2,31400.05163092
2021-02-04,Land,2021,2,10867.583897776
2021-02-04,Mobile Phones & Gadgets,2021,2,81624.86632694
2021-02-04,Moms & Kids,2021,2,2075.654716808
2021-02-04,Motorcycle Accessories & Parts,2021,2,6612.246794464
2021-02-04,Motorcycles,2021,2,49661.563912364
2021-02-04,Music Instruments,2021,2,1318.75945146
2021-02-04,Music/Movies/Books/Magazines,2021,2,359.84089407
2021-02-04,Other Accessories & Parts,2021,2,442.073209893
2021-02-04,Others,2021,2,969.073155
2021-02-04,Pets,2021,2,26818.898213072
2021-02-04,Professional/Business Equipment,2021,2,2243.700715516
2021-02-04,Rooms,2021,2,25334.946412262
2021-02-04,Services,2021,2,3036.14733561
2021-02-04,Shoes,2021,2,2386.892435432
2021-02-04,Sports & Outdoors,2021,2,7856.279928932
2021-02-04,TV/Audio/Video,2021,2,7740.786640568
2021-02-04,Textbooks,2021,2,160.8653846
2021-02-04,Tickets & Vouchers,2021,2,26.921722114
2021-02-04,Tours and Holidays,2021,2,32.65539611
2021-02-04,Watches & Fashion Accessories,2021,2,3783.315680726
2021-02-04,Wedding,2021,2,54.060211552
2021-02-05,,2021,2,42
2021-02-05,Accessories for Phones & Gadgets,2021,2,2023.031964188
2021-02-05,Accommodation & Homestays,2021,2,445.846163398
2021-02-05,Apartments,2021,2,84487.7234726
2021-02-05,Bags & Wallets,2021,2,2452.828947628
2021-02-05,Bed & Bath,2021,2,797.825289856
2021-02-05,Business for Sale,2021,2,976.954411869
2021-02-05,Cameras & Photography,2021,2,2646.266097888
2021-02-05,Car Accessories & Parts,2021,2,27990.336270154
2021-02-05,Cars,2021,2,136872.492219804
2021-02-05,Clothes,2021,2,2110.22288452
2021-02-05,Commercial Properties,2021,2,7618.8370447
2021-02-05,Commercial Vehicle & Boats,2021,2,7010.972004681
2021-02-05,Computers & Accessories,2021,2,25669.792301784
2021-02-05,Food,2021,2,1450.053737608
2021-02-05,Furniture & Decoration,2021,2,12024.823118456
2021-02-05,Games & Consoles,2021,2,12536.535017994
2021-02-05,Garden Items,2021,2,1300.25270672
2021-02-05,Health & Beauty,2021,2,1231.034881436
2021-02-05,Hobby & Collectibles,2021,2,3358.749217456
2021-02-05,Home Appliances & Kitchen,2021,2,11517.711395204
2021-02-05,Houses,2021,2,93516.693224535
2021-02-05,Jobs,2021,2,28408.326929046
2021-02-05,Land,2021,2,10779.051112008
2021-02-05,Mobile Phones & Gadgets,2021,2,81800.94490814
2021-02-05,Moms & Kids,2021,2,2452.647665194
2021-02-05,Motorcycle Accessories & Parts,2021,2,7152.94839008
2021-02-05,Motorcycles,2021,2,51569.406264958
2021-02-05,Music Instruments,2021,2,1232.77567509
2021-02-05,Music/Movies/Books/Magazines,2021,2,176.655724172
2021-02-05,Other Accessories & Parts,2021,2,372.200240709
2021-02-05,Others,2021,2,858.54100625
2021-02-05,Pets,2021,2,26459.4699304
2021-02-05,Professional/Business Equipment,2021,2,2147.460644832
2021-02-05,Rooms,2021,2,22751.836383107
2021-02-05,Services,2021,2,3093.37148527
2021-02-05,Shoes,2021,2,2534.993229948
2021-02-05,Sports & Outdoors,2021,2,7152.209642816
2021-02-05,TV/Audio/Video,2021,2,8253.228072936
2021-02-05,Textbooks,2021,2,35.807692304
2021-02-05,Tickets & Vouchers,2021,2,42.151523624
2021-02-05,Tours and Holidays,2021,2,73.041871442
2021-02-05,Watches & Fashion Accessories,2021,2,4275.446760534
2021-02-05,Wedding,2021,2,59.57526444
2021-02-06,,2021,2,18
2021-02-06,Accessories for Phones & Gadgets,2021,2,1807.452782554
2021-02-06,Accommodation & Homestays,2021,2,478.992899818
2021-02-06,Apartments,2021,2,80349.79129301
2021-02-06,Bags & Wallets,2021,2,2258.137994886
2021-02-06,Bed & Bath,2021,2,1336.958296456
2021-02-06,Business for Sale,2021,2,808.630753161
2021-02-06,Cameras & Photography,2021,2,2292.845927392
2021-02-06,Car Accessories & Parts,2021,2,29193.608283734
2021-02-06,Cars,2021,2,136873.6014346
2021-02-06,Clothes,2021,2,1801.41314728
2021-02-06,Commercial Properties,2021,2,7091.35628728
2021-02-06,Commercial Vehicle & Boats,2021,2,6047.333894849
2021-02-06,Computers & Accessories,2021,2,27394.778203448
2021-02-06,Food,2021,2,1399.215260004
2021-02-06,Furniture & Decoration,2021,2,13494.860023464
2021-02-06,Games & Consoles,2021,2,12015.689000072
2021-02-06,Garden Items,2021,2,1453.29817864
2021-02-06,Health & Beauty,2021,2,1411.170561632
2021-02-06,Hobby & Collectibles,2021,2,2561.047370788
2021-02-06,Home Appliances & Kitchen,2021,2,13817.668871188
2021-02-06,Houses,2021,2,88494.80875927
2021-02-06,Jobs,2021,2,22160.45255973
2021-02-06,Land,2021,2,11295.177775
2021-02-06,Mobile Phones & Gadgets,2021,2,85840.571317266
2021-02-06,Moms & Kids,2021,2,2476.828591275
2021-02-06,Motorcycle Accessories & Parts,2021,2,7185.729902944
2021-02-06,Motorcycles,2021,2,53036.889121809
2021-02-06,Music Instruments,2021,2,1239.61124471
2021-02-06,Music/Movies/Books/Magazines,2021,2,399.000577342
2021-02-06,Other Accessories & Parts,2021,2,435.620846449
2021-02-06,Others,2021,2,1352.975588125
2021-02-06,Pets,2021,2,28972.475389028
2021-02-06,Professional/Business Equipment,2021,2,1840.46168774
2021-02-06,Rooms,2021,2,25678.323721362
2021-02-06,Services,2021,2,3842.56995466
2021-02-06,Shoes,2021,2,2080.719723832
2021-02-06,Sports & Outdoors,2021,2,8116.171422436
2021-02-06,TV/Audio/Video,2021,2,8859.862306544
2021-02-06,Textbooks,2021,2,48.711538456
2021-02-06,Tickets & Vouchers,2021,2,62.91920604
2021-02-06,Tours and Holidays,2021,2,51.983094165
2021-02-06,Watches & Fashion Accessories,2021,2,4340.795993712
2021-02-06,Wedding,2021,2,63.817737996
2021-02-07,,2021,2,14
2021-02-07,Accessories for Phones & Gadgets,2021,2,2151.429733463
2021-02-07,Accommodation & Homestays,2021,2,471.078226176
2021-02-07,Apartments,2021,2,82313.554096665
2021-02-07,Bags & Wallets,2021,2,3207.903977076
2021-02-07,Bed & Bath,2021,2,983.272252848
2021-02-07,Business for Sale,2021,2,1035.327860488
2021-02-07,Cameras & Photography,2021,2,2866.654513024
2021-02-07,Car Accessories & Parts,2021,2,26717.155058611
2021-02-07,Cars,2021,2,147393.748110728
2021-02-07,Clothes,2021,2,2428.8223054
2021-02-07,Commercial Properties,2021,2,6139.44824624
2021-02-07,Commercial Vehicle & Boats,2021,2,6616.131138699
2021-02-07,Computers & Accessories,2021,2,24607.880306536
2021-02-07,Food,2021,2,1400.3767824
2021-02-07,Furniture & Decoration,2021,2,12427.90374476
2021-02-07,Games & Consoles,2021,2,10488.147638288
2021-02-07,Garden Items,2021,2,1462.74767552
2021-02-07,Health & Beauty,2021,2,1256.795521444
2021-02-07,Hobby & Collectibles,2021,2,2842.807386672
2021-02-07,Home Appliances & Kitchen,2021,2,14104.716713888
2021-02-07,Houses,2021,2,93586.461242865
2021-02-07,Jobs,2021,2,22614.697540247
2021-02-07,Land,2021,2,11582.639762472
2021-02-07,Mobile Phones & Gadgets,2021,2,83366.321281894
2021-02-07,Moms & Kids,2021,2,2912.755609393
2021-02-07,Motorcycle Accessories & Parts,2021,2,6650.269260736
2021-02-07,Motorcycles,2021,2,53979.136180499
2021-02-07,Music Instruments,2021,2,1231.16381855
2021-02-07,Music/Movies/Books/Magazines,2021,2,307.202160982
2021-02-07,Other Accessories & Parts,2021,2,286.908604682
2021-02-07,Others,2021,2,860.337015
2021-02-07,Pets,2021,2,31868.025171908
2021-02-07,Professional/Business Equipment,2021,2,1742.968307284
2021-02-07,Rooms,2021,2,25632.517863909
2021-02-07,Services,2021,2,3254.91462586
2021-02-07,Shoes,2021,2,2369.108255808
2021-02-07,Sports & Outdoors,2021,2,8327.346206831
2021-02-07,TV/Audio/Video,2021,2,7627.051966912
2021-02-07,Textbooks,2021,2,56.894230764
2021-02-07,Tickets & Vouchers,2021,2,44.151523624
2021-02-07,Tours and Holidays,2021,2,27.058777277
2021-02-07,Watches & Fashion Accessories,2021,2,4329.029608736
2021-02-07,Wedding,2021,2,79.211554106
2021-02-08,,2021,2,20
2021-02-08,Accessories for Phones & Gadgets,2021,2,1489.335311576
2021-02-08,Accommodation & Homestays,2021,2,554.859740868
2021-02-08,Apartments,2021,2,94479.40709408
2021-02-08,Bags & Wallets,2021,2,2583.306631458
2021-02-08,Bed & Bath,2021,2,995.649592716
2021-02-08,Business for Sale,2021,2,896.58096325
2021-02-08,Cameras & Photography,2021,2,2501.587768
2021-02-08,Car Accessories & Parts,2021,2,26964.999976298
2021-02-08,Cars,2021,2,139919.066584512
2021-02-08,Clothes,2021,2,2104.31686844
2021-02-08,Commercial Properties,2021,2,8079.91067228
2021-02-08,Commercial Vehicle & Boats,2021,2,6654.573382756
2021-02-08,Computers & Accessories,2021,2,23662.384949928
2021-02-08,Food,2021,2,1314.183595016
2021-02-08,Furniture & Decoration,2021,2,10256.250045216
2021-02-08,Games & Consoles,2021,2,10542.593044432
2021-02-08,Garden Items,2021,2,1417.50019112
2021-02-08,Health & Beauty,2021,2,1433.614721684
2021-02-08,Hobby & Collectibles,2021,2,2551.876462616
2021-02-08,Home Appliances & Kitchen,2021,2,12929.985630728
2021-02-08,Houses,2021,2,98401.797553185
2021-02-08,Jobs,2021,2,32686.135012123
2021-02-08,Land,2021,2,12498.895328496
2021-02-08,Mobile Phones & Gadgets,2021,2,81543.266378826
2021-02-08,Moms & Kids,2021,2,2054.911386266
2021-02-08,Motorcycle Accessories & Parts,2021,2,6350.474027776
2021-02-08,Motorcycles,2021,2,54480.641670566
2021-02-08,Music Instruments,2021,2,1250.2527426
2021-02-08,Music/Movies/Books/Magazines,2021,2,221.714615624
2021-02-08,Other Accessories & Parts,2021,2,484.460119032
2021-02-08,Others,2021,2,912.90907625
2021-02-08,Pets,2021,2,29051.883505886
2021-02-08,Professional/Business Equipment,2021,2,2243.814652768
2021-02-08,Rooms,2021,2,27597.686467594
2021-02-08,Services,2021,2,3887.988066905
2021-02-08,Shoes,2021,2,2482.993160824
2021-02-08,Sports & Outdoors,2021,2,7729.975058295
2021-02-08,TV/Audio/Video,2021,2,7272.878733008
2021-02-08,Textbooks,2021,2,81.249999992
2021-02-08,Tickets & Vouchers,2021,2,26.921722114
2021-02-08,Tours and Holidays,2021,2,54.117554554
2021-02-08,Watches & Fashion Accessories,2021,2,4296.559999972
2021-02-08,Wedding,2021,2,26.908868998
2021-02-09,,2021,2,10
2021-02-09,Accessories for Phones & Gadgets,2021,2,1963.850551829
2021-02-09,Accommodation & Homestays,2021,2,371.382037842
2021-02-09,Apartments,2021,2,81665.045560895
2021-02-09,Bags & Wallets,2021,2,2720.30880268
2021-02-09,Bed & Bath,2021,2,810.064370472
2021-02-09,Business for Sale,2021,2,961.585116457
2021-02-09,Cameras & Photography,2021,2,1996.478682496
2021-02-09,Car Accessories & Parts,2021,2,27159.695037518
2021-02-09,Cars,2021,2,127964.462502936
2021-02-09,Clothes,2021,2,2087.38620892
2021-02-09,Commercial Properties,2021,2,7269.4885538
2021-02-09,Commercial Vehicle & Boats,2021,2,6409.976453658
2021-02-09,Computers & Accessories,2021,2,24439.605298128
2021-02-09,Food,2021,2,1269.474175456
2021-02-09,Furniture & Decoration,2021,2,11240.25191804
2021-02-09,Games & Consoles,2021,2,11347.537306382
2021-02-09,Garden Items,2021,2,1446.949688
2021-02-09,Health & Beauty,2021,2,1700.55360192
2021-02-09,Hobby & Collectibles,2021,2,2284.421907316
2021-02-09,Home Appliances & Kitchen,2021,2,12655.21702488
2021-02-09,Houses,2021,2,88885.822882245
2021-02-09,Jobs,2021,2,32354.333382911
2021-02-09,Land,2021,2,11094.647229272
2021-02-09,Mobile Phones & Gadgets,2021,2,81406.269421136
2021-02-09,Moms & Kids,2021,2,2347.713595462
2021-02-09,Motorcycle Accessories & Parts,2021,2,6555.25554064
2021-02-09,Motorcycles,2021,2,53676.214948123
2021-02-09,Music Instruments,2021,2,1062.79189872
2021-02-09,Music/Movies/Books/Magazines,2021,2,300.151765072
2021-02-09,Other Accessories & Parts,2021,2,483.686300754
2021-02-09,Others,2021,2,1115.299316875
2021-02-09,Pets,2021,2,28352.441779338
2021-02-09,Professional/Business Equipment,2021,2,2207.295837044
2021-02-09,Rooms,2021,2,25682.624090818
2021-02-09,Services,2021,2,3571.2250567
2021-02-09,Shoes,2021,2,2776.791779164
2021-02-09,Sports & Outdoors,2021,2,7247.240777657
2021-02-09,TV/Audio/Video,2021,2,7423.945782624
2021-02-09,Textbooks,2021,2,66.163461532
2021-02-09,Tickets & Vouchers,2021,2,7.691920604
2021-02-09,Tours and Holidays,2021,2,28.789856499
2021-02-09,Watches & Fashion Accessories,2021,2,4108.202441288
2021-02-09,Wedding,2021,2,61.817737996
2021-02-10,,2021,2,10
2021-02-10,Accessories for Phones & Gadgets,2021,2,1921.62824718
2021-02-10,Accommodation & Homestays,2021,2,463.33420525
2021-02-10,Apartments,2021,2,74794.546697245
2021-02-10,Bags & Wallets,2021,2,2656.095533768
2021-02-10,Bed & Bath,2021,2,746.579969592
2021-02-10,Business for Sale,2021,2,834.473077014
2021-02-10,Cameras & Photography,2021,2,2143.990884768
2021-02-10,Car Accessories & Parts,2021,2,25108.883437562
2021-02-10,Cars,2021,2,131967.031810308
2021-02-10,Clothes,2021,2,2385.70826788
2021-02-10,Commercial Properties,2021,2,6964.30797862
2021-02-10,Commercial Vehicle & Boats,2021,2,6307.898107348
2021-02-10,Computers & Accessories,2021,2,22771.262229584
2021-02-10,Food,2021,2,1504.634099124
2021-02-10,Furniture & Decoration,2021,2,11801.901871936
2021-02-10,Games & Consoles,2021,2,10145.852906204
2021-02-10,Garden Items,2021,2,1569.71990836
2021-02-10,Health & Beauty,2021,2,1854.843522044
2021-02-10,Hobby & Collectibles,2021,2,2822.32738234
2021-02-10,Home Appliances & Kitchen,2021,2,13060.480940392
2021-02-10,Houses,2021,2,83802.84210709
2021-02-10,Jobs,2021,2,29485.78568312
2021-02-10,Land,2021,2,11320.378223008
2021-02-10,Mobile Phones & Gadgets,2021,2,83816.770812576
2021-02-10,Moms & Kids,2021,2,2262.789338839
2021-02-10,Motorcycle Accessories & Parts,2021,2,6825.57761296
2021-02-10,Motorcycles,2021,2,52416.889233967
2021-02-10,Music Instruments,2021,2,1133.43339661
2021-02-10,Music/Movies/Books/Magazines,2021,2,244.874298896
2021-02-10,Other Accessories & Parts,2021,2,353.1030287
2021-02-10,Others,2021,2,1020.42126875
2021-02-10,Pets,2021,2,28254.475894352
2021-02-10,Professional/Business Equipment,2021,2,2134.600017352
2021-02-10,Rooms,2021,2,24805.180818068
2021-02-10,Services,2021,2,3762.315617925
2021-02-10,Shoes,2021,2,3335.367392332
2021-02-10,Sports & Outdoors,2021,2,8304.619942627
2021-02-10,TV/Audio/Video,2021,2,7855.339732712
2021-02-10,Textbooks,2021,2,77.067307684
2021-02-10,Tickets & Vouchers,2021,2,19.22980151
2021-02-10,Tours and Holidays,2021,2,44.386475332
2021-02-10,Watches & Fashion Accessories,2021,2,4412.738779314
2021-02-10,Wedding,2021,2,61.817737996
2021-02-11,,2021,2,20
2021-02-11,Accessories for Phones & Gadgets,2021,2,1896.493674844
2021-02-11,Accommodation & Homestays,2021,2,686.64125556
2021-02-11,Apartments,2021,2,69373.704886505
2021-02-11,Bags & Wallets,2021,2,2114.500359372
2021-02-11,Bed & Bath,2021,2,905.422991396
2021-02-11,Business for Sale,2021,2,619.933645834
2021-02-11,Cameras & Photography,2021,2,1947.842693088
2021-02-11,Car Accessories & Parts,2021,2,22771.686941012
2021-02-11,Cars,2021,2,125442.135017008
2021-02-11,Clothes,2021,2,1815.7621446
2021-02-11,Commercial Properties,2021,2,4638.12558104
2021-02-11,Commercial Vehicle & Boats,2021,2,5599.277359605
2021-02-11,Computers & Accessories,2021,2,22108.059756544
2021-02-11,Food,2021,2,1295.861349588
2021-02-11,Furniture & Decoration,2021,2,10139.045071312
2021-02-11,Games & Consoles,2021,2,9102.27438572
2021-02-11,Garden Items,2021,2,1284.52795828
2021-02-11,Health & Beauty,2021,2,1297.957761472
2021-02-11,Hobby & Collectibles,2021,2,2541.869191464
2021-02-11,Home Appliances & Kitchen,2021,2,13038.728595224
2021-02-11,Houses,2021,2,81451.063519065
2021-02-11,Jobs,2021,2,24282.772373968
2021-02-11,Land,2021,2,10489.056338768
2021-02-11,Mobile Phones & Gadgets,2021,2,89458.510730496
2021-02-11,Moms & Kids,2021,2,2420.456926004
2021-02-11,Motorcycle Accessories & Parts,2021,2,7078.568866784
2021-02-11,Motorcycles,2021,2,50921.878253833
2021-02-11,Music Instruments,2021,2,1127.82154007
2021-02-11,Music/Movies/Books/Magazines,2021,2,225.504536442
2021-02-11,Other Accessories & Parts,2021,2,258.198301812
2021-02-11,Others,2021,2,848.337015
2021-02-11,Pets,2021,2,26716.422118848
2021-02-11,Professional/Business Equipment,2021,2,1881.550189724
2021-02-11,Rooms,2021,2,24871.763245709
2021-02-11,Services,2021,2,3732.76819729
2021-02-11,Shoes,2021,2,1893.899551104
2021-02-11,Sports & Outdoors,2021,2,7327.500950141
2021-02-11,TV/Audio/Video,2021,2,7198.266938856
2021-02-11,Textbooks,2021,2,26.721153844
2021-02-11,Tickets & Vouchers,2021,2,15.383841208
2021-02-11,Tours and Holidays,2021,2,50.117554554
2021-02-11,Watches & Fashion Accessories,2021,2,4074.908043792
2021-02-11,Wedding,2021,2,71.332790884
2021-02-12,,2021,2,20
2021-02-12,Accessories for Phones & Gadgets,2021,2,1660.434939355
2021-02-12,Accommodation & Homestays,2021,2,449.76083704
2021-02-12,Apartments,2021,2,67621.776086205
2021-02-12,Bags & Wallets,2021,2,2039.080335214
2021-02-12,Bed & Bath,2021,2,1023.272252848
2021-02-12,Business for Sale,2021,2,683.518713718
2021-02-12,Cameras & Photography,2021,2,1997.863863328
2021-02-12,Car Accessories & Parts,2021,2,21515.714247835
2021-02-12,Cars,2021,2,129074.577250448
2021-02-12,Clothes,2021,2,3195.8824662
2021-02-12,Commercial Properties,2021,2,4544.67014254
2021-02-12,Commercial Vehicle & Boats,2021,2,4923.717596083
2021-02-12,Computers & Accessories,2021,2,22698.87171816
2021-02-12,Food,2021,2,1131.798019612
2021-02-12,Furniture & Decoration,2021,2,11312.411297824
2021-02-12,Games & Consoles,2021,2,10448.510071736
2021-02-12,Garden Items,2021,2,1547.85753414
2021-02-12,Health & Beauty,2021,2,1135.667841348
2021-02-12,Hobby & Collectibles,2021,2,3244.923761204
2021-02-12,Home Appliances & Kitchen,2021,2,13309.776437924
2021-02-12,Houses,2021,2,76964.648028865
2021-02-12,Jobs,2021,2,16612.633347625
2021-02-12,Land,2021,2,11667.303691312
2021-02-12,Mobile Phones & Gadgets,2021,2,89078.985660924
2021-02-12,Moms & Kids,2021,2,2815.107648446
2021-02-12,Motorcycle Accessories & Parts,2021,2,7166.698690496
2021-02-12,Motorcycles,2021,2,50311.608618006
2021-02-12,Music Instruments,2021,2,1186.52232066
2021-02-12,Music/Movies/Books/Magazines,2021,2,223.823902986
2021-02-12,Other Accessories & Parts,2021,2,343.489937839
2021-02-12,Others,2021,2,970.971159375
2021-02-12,Pets,2021,2,28615.863340072
2021-02-12,Professional/Business Equipment,2021,2,1226.577710808
2021-02-12,Rooms,2021,2,25051.320026802
2021-02-12,Services,2021,2,2813.961933115
2021-02-12,Shoes,2021,2,2161.395993268
2021-02-12,Sports & Outdoors,2021,2,8653.758045303
2021-02-12,TV/Audio/Video,2021,2,8186.180590656
2021-02-12,Textbooks,2021,2,53.076923072
2021-02-12,Tickets & Vouchers,2021,2,22.921722114
2021-02-12,Tours and Holidays,2021,2,21.193237666
2021-02-12,Watches & Fashion Accessories,2021,2,4786.922316088
2021-02-12,Wedding,2021,2,34.908868998
2021-02-13,,2021,2,12
2021-02-13,Accessories for Phones & Gadgets,2021,2,1747.920440943
2021-02-13,Accommodation & Homestays,2021,2,490.651594386
2021-02-13,Apartments,2021,2,80824.053776245
2021-02-13,Bags & Wallets,2021,2,2434.14233733
2021-02-13,Bed & Bath,2021,2,1185.989494696
2021-02-13,Business for Sale,2021,2,780.838219219
2021-02-13,Cameras & Photography,2021,2,2305.241693344
2021-02-13,Car Accessories & Parts,2021,2,25396.738806941
2021-02-13,Cars,2021,2,140443.152565916
2021-02-13,Clothes,2021,2,2771.74837508
2021-02-13,Commercial Properties,2021,2,5973.38211298
2021-02-13,Commercial Vehicle & Boats,2021,2,5535.741414728
2021-02-13,Computers & Accessories,2021,2,23489.834933112
2021-02-13,Food,2021,2,1342.31265306
2021-02-13,Furniture & Decoration,2021,2,12373.543535992
2021-02-13,Games & Consoles,2021,2,11503.469605018
2021-02-13,Garden Items,2021,2,1639.80199982
2021-02-13,Health & Beauty,2021,2,1732.792961912
2021-02-13,Hobby & Collectibles,2021,2,3120.283755428
2021-02-13,Home Appliances & Kitchen,2021,2,14098.04379344
2021-02-13,Houses,2021,2,92001.963019505
2021-02-13,Jobs,2021,2,16366.035653715
2021-02-13,Land,2021,2,13623.14342772
2021-02-13,Mobile Phones & Gadgets,2021,2,88707.667232548
2021-02-13,Moms & Kids,2021,2,2735.821539661
2021-02-13,Motorcycle Accessories & Parts,2021,2,6781.0507736
2021-02-13,Motorcycles,2021,2,48719.60895448
2021-02-13,Music Instruments,2021,2,1477.51951475
2021-02-13,Music/Movies/Books/Magazines,2021,2,283.513031984
2021-02-13,Other Accessories & Parts,2021,2,659.366784817
2021-02-13,Others,2021,2,741.294888125
2021-02-13,Pets,2021,2,30428.318257834
2021-02-13,Professional/Business Equipment,2021,2,1646.7282366
2021-02-13,Rooms,2021,2,22008.583612187
2021-02-13,Services,2021,2,3144.660289125
2021-02-13,Shoes,2021,2,2496.057893112
2021-02-13,Sports & Outdoors,2021,2,9654.034250655
2021-02-13,TV/Audio/Video,2021,2,8038.121888648
2021-02-13,Textbooks,2021,2,22.903846152
2021-02-13,Tickets & Vouchers,2021,2,5.691920604
2021-02-13,Tours and Holidays,2021,2,40.252014943
2021-02-13,Watches & Fashion Accessories,2021,2,5228.812644724
2021-02-13,Wedding,2021,2,44.545158664
2021-02-14,,2021,2,20
2021-02-14,Accessories for Phones & Gadgets,2021,2,1672.481779378
2021-02-14,Accommodation & Homestays,2021,2,348.064648706
2021-02-14,Apartments,2021,2,80922.73926246
2021-02-14,Bags & Wallets,2021,2,2454.248971786
2021-02-14,Bed & Bath,2021,2,916.919871572
2021-02-14,Business for Sale,2021,2,1015.800888929
2021-02-14,Cameras & Photography,2021,2,2205.41840608
2021-02-14,Car Accessories & Parts,2021,2,23677.392061393
2021-02-14,Cars,2021,2,136676.294970316
2021-02-14,Clothes,2021,2,2893.56040724
2021-02-14,Commercial Properties,2021,2,6121.24468132
2021-02-14,Commercial Vehicle & Boats,2021,2,5805.211926407
2021-02-14,Computers & Accessories,2021,2,21521.260858536
2021-02-14,Food,2021,2,1479.79562152
2021-02-14,Furniture & Decoration,2021,2,10274.635123504
2021-02-14,Games & Consoles,2021,2,11303.37136099
2021-02-14,Garden Items,2021,2,1355.98630754
2021-02-14,Health & Beauty,2021,2,1154.146561332
2021-02-14,Hobby & Collectibles,2021,2,2952.80011552
2021-02-14,Home Appliances & Kitchen,2021,2,12150.505642404
2021-02-14,Houses,2021,2,95926.627621385
2021-02-14,Jobs,2021,2,17256.453362574
2021-02-14,Land,2021,2,14329.933272872
2021-02-14,Mobile Phones & Gadgets,2021,2,82905.173246424
2021-02-14,Moms & Kids,2021,2,3149.005227237
2021-02-14,Motorcycle Accessories & Parts,2021,2,6644.711208928
2021-02-14,Motorcycles,2021,2,51496.911811104
2021-02-14,Music Instruments,2021,2,1211.02902952
2021-02-14,Music/Movies/Books/Magazines,2021,2,292.252556892
2021-02-14,Other Accessories & Parts,2021,2,520.396603624
2021-02-14,Others,2021,2,736.98890125
2021-02-14,Pets,2021,2,27559.605379808
2021-02-14,Professional/Business Equipment,2021,2,1924.296879952
2021-02-14,Rooms,2021,2,24381.539762054
2021-02-14,Services,2021,2,2707.901558965
2021-02-14,Shoes,2021,2,2331.597444052
2021-02-14,Sports & Outdoors,2021,2,9158.331104858
2021-02-14,TV/Audio/Video,2021,2,7611.30059804
2021-02-14,Textbooks,2021,2,68.163461532
2021-02-14,Tickets & Vouchers,2021,2,7.691920604
2021-02-14,Tours and Holidays,2021,2,52.65539611
2021-02-14,Watches & Fashion Accessories,2021,2,5450.757809042
2021-02-14,Wedding,2021,2,32.78763222
2021-02-15,,2021,2,14
2021-02-15,Accessories for Phones & Gadgets,2021,2,1700.961333233
2021-02-15,Accommodation & Homestays,2021,2,424.358121546
2021-02-15,Apartments,2021,2,100479.220471515
2021-02-15,Bags & Wallets,2021,2,2520.828947628
2021-02-15,Bed & Bath,2021,2,877.800331264
2021-02-15,Business for Sale,2021,2,1061.012508194
2021-02-15,Cameras & Photography,2021,2,2406.336959424
2021-02-15,Car Accessories & Parts,2021,2,27829.625138865
2021-02-15,Cars,2021,2,152819.990249092
2021-02-15,Clothes,2021,2,2644.88935096
2021-02-15,Commercial Properties,2021,2,9364.9992885
2021-02-15,Commercial Vehicle & Boats,2021,2,6752.706256731
2021-02-15,Computers & Accessories,2021,2,22812.876529712
2021-02-15,Food,2021,2,1419.473376092
2021-02-15,Furniture & Decoration,2021,2,10942.661865848
2021-02-15,Games & Consoles,2021,2,9466.856214222
2021-02-15,Garden Items,2021,2,1679.52674826
2021-02-15,Health & Beauty,2021,2,1325.239681496
2021-02-15,Hobby & Collectibles,2021,2,2588.356466948
2021-02-15,Home Appliances & Kitchen,2021,2,13155.382754328
2021-02-15,Houses,2021,2,109131.381882695
2021-02-15,Jobs,2021,2,33696.208555071
2021-02-15,Land,2021,2,14183.271584072
2021-02-15,Mobile Phones & Gadgets,2021,2,80414.009598486
2021-02-15,Moms & Kids,2021,2,2340.275999923
2021-02-15,Motorcycle Accessories & Parts,2021,2,6898.019561152
2021-02-15,Motorcycles,2021,2,61193.921501421
2021-02-15,Music Instruments,2021,2,1162.71639239
2021-02-15,Music/Movies/Books/Magazines,2021,2,250.14326953
2021-02-15,Other Accessories & Parts,2021,2,445.491876736
2021-02-15,Others,2021,2,1076.319273125
2021-02-15,Pets,2021,2,27560.19726295
2021-02-15,Professional/Business Equipment,2021,2,2598.762739324
2021-02-15,Rooms,2021,2,28401.822035611
2021-02-15,Services,2021,2,4887.048667815
2021-02-15,Shoes,2021,2,1929.899551104
2021-02-15,Sports & Outdoors,2021,2,9535.612857088
2021-02-15,TV/Audio/Video,2021,2,7691.834122848
2021-02-15,Textbooks,2021,2,24.721153844
2021-02-15,Tickets & Vouchers,2021,2,17.22980151
2021-02-15,Tours and Holidays,2021,2,48.117554554
2021-02-15,Watches & Fashion Accessories,2021,2,4554.211956152
2021-02-15,Wedding,2021,2,453.815296974
2021-02-16,,2021,2,12
2021-02-16,Accessories for Phones & Gadgets,2021,2,2878.693672243
2021-02-16,Accommodation & Homestays,2021,2,621.665171856
2021-02-16,Apartments,2021,2,101919.316958105
2021-02-16,Bags & Wallets,2021,2,2260.926897196
2021-02-16,Bed & Bath,2021,2,781.951069812
2021-02-16,Business for Sale,2021,2,1074.224127459
2021-02-16,Cameras & Photography,2021,2,1920.415171776
2021-02-16,Car Accessories & Parts,2021,2,27239.539955205
2021-02-16,Cars,2021,2,146827.012848644
