date,platform,year,month,sumOfLeads,ad_id
2020-01-27,Desktop,2020,1,83945.564467816,16514
2020-01-27,Mobile Web,2020,1,238342.482191078,35779
2020-01-27,iOS,2020,1,116768.398744584,15557
2020-01-28,Android,2020,1,229866.826391398,37152
2020-01-28,Desktop,2020,1,168541.51791631,28881
2020-01-28,Mobile Web,2020,1,289104.158540576,39059
2020-01-28,iOS,2020,1,89054.40276648,10374
2020-01-29,Android,2020,1,372756.548885252,55558
2020-01-29,Desktop,2020,1,169381.256766922,30019
2020-01-29,Mobile Web,2020,1,268601.026832222,39085
2020-01-29,iOS,2020,1,133585.94565448,17231
2020-01-30,Android,2020,1,352951.427585972,53046
2020-01-30,Desktop,2020,1,171512.200197516,30163
2020-01-30,Mobile Web,2020,1,260228.05260314,38052
2020-01-30,iOS,2020,1,136886.849316694,18582
2020-01-31,Android,2020,1,342391.52886503,52541
2020-01-31,Desktop,2020,1,151950.871201054,27092
2020-01-31,Mobile Web,2020,1,249090.305461294,37015
2020-01-31,iOS,2020,1,122762.674837874,16480
2020-02-01,Android,2020,2,349900.605138924,53336
2020-02-01,Desktop,2020,2,102104.743120308,19552
2020-02-01,Mobile Web,2020,2,252455.422092824,38073
2020-02-01,iOS,2020,2,129858.94301042,17847
2020-02-02,Android,2020,2,348322.114299772,52891
2020-02-02,Desktop,2020,2,91698.429369282,18139
2020-02-02,Mobile Web,2020,2,257565.706701682,38692
2020-02-02,iOS,2020,2,120141.96344706,16433
2020-02-03,Android,2020,2,357529.329334682,53761
2020-02-03,Desktop,2020,2,187844.771569574,32101
2020-02-03,Mobile Web,2020,2,274438.554300628,39934
2020-02-03,iOS,2020,2,134336.52338946,18192
2020-02-04,Android,2020,2,348227.615729012,52864
2020-02-04,Desktop,2020,2,189919.009237334,32888
2020-02-04,Mobile Web,2020,2,274531.147983962,39755
2020-02-04,iOS,2020,2,128484.789268962,17279
2020-02-05,Android,2020,2,352947.850451558,53079
2020-02-05,Desktop,2020,2,188359.205792194,32517
2020-02-05,Mobile Web,2020,2,269949.513327974,39445
2020-02-05,iOS,2020,2,128597.292385382,17291
2020-02-06,Android,2020,2,342691.788470922,51963
2020-02-06,Desktop,2020,2,182862.126919916,32042
2020-02-06,Mobile Web,2020,2,252084.763040894,37921
2020-02-06,iOS,2020,2,122513.500628858,16480
2020-02-07,Android,2020,2,332213.311955106,50897
2020-02-07,Desktop,2020,2,161651.854569732,29302
2020-02-07,Mobile Web,2020,2,239004.191324866,36514
2020-02-07,iOS,2020,2,122006.212208654,16393
2020-02-08,Android,2020,2,335494.18835644,51750
2020-02-08,Desktop,2020,2,94857.565762686,18395
2020-02-08,Mobile Web,2020,2,239777.323800818,37142
2020-02-08,iOS,2020,2,117597.99326611,15887
2020-02-09,Android,2020,2,332973.46543897,51601
2020-02-09,Desktop,2020,2,96611.127553912,19137
2020-02-09,Mobile Web,2020,2,245949.349811144,38368
2020-02-09,iOS,2020,2,123436.502659834,16762
2020-02-10,Android,2020,2,341063.184347496,52677
2020-02-10,Desktop,2020,2,189485.862610388,32668
2020-02-10,Mobile Web,2020,2,245942.255396212,37198
2020-02-10,iOS,2020,2,120426.110375284,16257
2020-02-11,Android,2020,2,332778.427256958,50983
2020-02-11,Desktop,2020,2,194455.40465324,33408
2020-02-11,Mobile Web,2020,2,249863.821457606,37525
2020-02-11,iOS,2020,2,120222.74070138,15953
2020-02-12,Android,2020,2,332632.523771426,51234
2020-02-12,Desktop,2020,2,201596.068585222,33920
2020-02-12,Mobile Web,2020,2,233652.308384094,35025
2020-02-12,iOS,2020,2,124665.976328582,16779
2020-02-13,Android,2020,2,332139.323719492,50843
2020-02-13,Desktop,2020,2,194123.600508582,33850
2020-02-13,Mobile Web,2020,2,210057.775689402,32401
2020-02-13,iOS,2020,2,123927.995563608,16645
2020-02-14,Android,2020,2,311235.58418734,48105
2020-02-14,Desktop,2020,2,163123.170050306,29403
2020-02-14,Mobile Web,2020,2,189649.695156128,30158
2020-02-14,iOS,2020,2,112641.90339996,14961
2020-02-15,Android,2020,2,322221.588743878,49857
2020-02-15,Desktop,2020,2,111890.461186796,20988
2020-02-15,Mobile Web,2020,2,184738.9038216,30096
2020-02-15,iOS,2020,2,111270.91097765,15250
2020-02-16,Android,2020,2,335018.79977164,51193
2020-02-16,Desktop,2020,2,105960.025304556,20503
2020-02-16,Mobile Web,2020,2,208886.932764498,32848
2020-02-16,iOS,2020,2,117125.165784288,15672
2020-02-17,Android,2020,2,356716.903689072,53631
2020-02-17,Desktop,2020,2,208532.762331306,34957
2020-02-17,Mobile Web,2020,2,233307.931293496,34838
2020-02-17,iOS,2020,2,133080.131863854,17216
2020-02-18,Android,2020,2,335216.633647108,51263
2020-02-18,Desktop,2020,2,206752.201021126,35224
2020-02-18,Mobile Web,2020,2,237140.97299598,35569
2020-02-18,iOS,2020,2,122759.655217546,16160
2020-02-19,Android,2020,2,332246.462940604,51310
2020-02-19,Desktop,2020,2,200529.53776622,34420
2020-02-19,Mobile Web,2020,2,228120.466317226,34990
2020-02-19,iOS,2020,2,116503.880459312,15881
2020-02-20,Android,2020,2,310433.50076871,48784
2020-02-20,Desktop,2020,2,192718.003533584,33890
2020-02-20,Mobile Web,2020,2,210946.75016168,33168
2020-02-20,iOS,2020,2,110596.585445734,15358
2020-02-21,Android,2020,2,307735.535843208,48103
2020-02-21,Desktop,2020,2,168380.055957816,30203
2020-02-21,Mobile Web,2020,2,208228.795305106,33053
2020-02-21,iOS,2020,2,110478.76633564,15012
2020-02-22,Android,2020,2,315893.94384422,49562
2020-02-22,Desktop,2020,2,106133.860588328,20595
2020-02-22,Mobile Web,2020,2,213314.910094862,34367
2020-02-22,iOS,2020,2,109607.507247908,14977
2020-02-23,Android,2020,2,318541.443878222,48740
2020-02-23,Desktop,2020,2,98482.369907758,18700
2020-02-23,Mobile Web,2020,2,215777.00860363,33966
2020-02-23,iOS,2020,2,118955.200582256,15692
2020-02-24,Android,2020,2,312646.10529191,48372
2020-02-24,Desktop,2020,2,189529.740171124,32487
2020-02-24,Mobile Web,2020,2,215072.95161104,32628
2020-02-24,iOS,2020,2,120705.97766665,15693
2020-02-25,Android,2020,2,327312.862574864,50767
2020-02-25,Desktop,2020,2,193512.246499362,33846
2020-02-25,Mobile Web,2020,2,219790.442412914,34014
2020-02-25,iOS,2020,2,119692.732516226,16308
2020-02-26,Android,2020,2,329171.763323562,50435
2020-02-26,Desktop,2020,2,197311.0934945,34304
2020-02-26,Mobile Web,2020,2,224165.865215068,34293
2020-02-26,iOS,2020,2,127224.274770186,16976
2020-02-27,Android,2020,2,320143.148932618,49755
2020-02-27,Desktop,2020,2,190592.29560786,33911
2020-02-27,Mobile Web,2020,2,223692.602717006,34219
2020-02-27,iOS,2020,2,123459.51785188,16438
2020-02-28,Android,2020,2,312091.635674936,48558
2020-02-28,Desktop,2020,2,167360.646029206,30287
2020-02-28,Mobile Web,2020,2,207118.062920032,32565
2020-02-28,iOS,2020,2,112641.403652544,15121
2020-02-29,Android,2020,2,308798.436035248,47729
2020-02-29,Desktop,2020,2,102568.723638452,19460
2020-02-29,Mobile Web,2020,2,197844.253999652,32018
2020-02-29,iOS,2020,2,113585.31243265,14890
2020-03-01,Android,2020,3,314631.272739596,48391
2020-03-01,Desktop,2020,3,92208.668831018,17870
2020-03-01,Mobile Web,2020,3,219699.874071916,34402
2020-03-01,iOS,2020,3,119987.576389766,16203
2020-03-02,Android,2020,3,342152.441345454,51991
2020-03-02,Desktop,2020,3,209112.864383254,35101
2020-03-02,Mobile Web,2020,3,240747.84684454,36289
2020-03-02,iOS,2020,3,129362.151535068,17128
2020-03-03,Android,2020,3,339472.911217406,52109
2020-03-03,Desktop,2020,3,211698.344110064,37028
2020-03-03,Mobile Web,2020,3,240371.620912108,36080
2020-03-03,iOS,2020,3,126899.828478148,16927
2020-03-04,Android,2020,3,340558.48203835,51910
2020-03-04,Desktop,2020,3,207325.808835988,35943
2020-03-04,Mobile Web,2020,3,241653.612876268,36560
2020-03-04,iOS,2020,3,120336.156757686,16146
2020-03-05,Android,2020,3,334191.702572312,50754
2020-03-05,Desktop,2020,3,216517.841276222,36720
2020-03-05,Mobile Web,2020,3,230111.071054022,35428
2020-03-05,iOS,2020,3,120934.447463688,16326
2020-03-06,Android,2020,3,310719.702720462,48197
2020-03-06,Desktop,2020,3,184456.450955394,32255
2020-03-06,Mobile Web,2020,3,213466.436275036,33319
2020-03-06,iOS,2020,3,108734.054311348,14713
2020-03-07,Android,2020,3,317764.912794486,49118
2020-03-07,Desktop,2020,3,114401.29564387,21106
2020-03-07,Mobile Web,2020,3,219266.990276318,34546
2020-03-07,iOS,2020,3,113136.172396478,15272
2020-03-08,Android,2020,3,323643.47228886,49423
2020-03-08,Desktop,2020,3,115040.010276454,21282
2020-03-08,Mobile Web,2020,3,225074.861648968,35585
2020-03-08,iOS,2020,3,118204.90391111,15720
2020-03-09,Android,2020,3,330271.080662062,50325
2020-03-09,Desktop,2020,3,218480.264347912,36411
2020-03-09,Mobile Web,2020,3,231056.418705134,35414
2020-03-09,iOS,2020,3,125332.673522254,16574
2020-03-10,Android,2020,3,319332.547842858,49096
2020-03-10,Desktop,2020,3,224644.464325848,38024
2020-03-10,Mobile Web,2020,3,231842.953214386,35204
2020-03-10,iOS,2020,3,124331.034868382,16541
2020-03-11,Android,2020,3,319016.653811992,48816
2020-03-11,Desktop,2020,3,212321.918412048,36082
2020-03-11,Mobile Web,2020,3,227809.029954092,35193
2020-03-11,iOS,2020,3,126761.695069428,16610
2020-03-12,Android,2020,3,292934.747888716,45740
2020-03-12,Desktop,2020,3,216607.24161719,36013
2020-03-12,Mobile Web,2020,3,215546.062723776,33313
2020-03-12,iOS,2020,3,114734.601306852,15384
2020-03-13,Android,2020,3,286976.107305556,44984
2020-03-13,Desktop,2020,3,199179.033643622,33974
2020-03-13,Mobile Web,2020,3,201932.072089214,31402
2020-03-13,iOS,2020,3,108078.621442454,14362
2020-03-14,Android,2020,3,286544.923717854,44758
2020-03-14,Desktop,2020,3,122070.556999712,22346
2020-03-14,Mobile Web,2020,3,203288.904712532,32524
2020-03-14,iOS,2020,3,109657.695359086,14092
2020-03-15,Android,2020,3,270282.038693954,42351
2020-03-15,Desktop,2020,3,111239.793300598,20608
2020-03-15,Mobile Web,2020,3,211563.852508618,33169
2020-03-15,iOS,2020,3,117607.658270416,16051
2020-03-16,Android,2020,3,267943.05317171,41511
2020-03-16,Desktop,2020,3,196015.234749044,32668
2020-03-16,Mobile Web,2020,3,195275.075997742,29960
2020-03-16,iOS,2020,3,105906.18031397,13971
2020-03-17,Android,2020,3,202763.553399452,31890
2020-03-17,Desktop,2020,3,129934.020767078,23074
2020-03-17,Mobile Web,2020,3,143160.382581752,22463
2020-03-17,iOS,2020,3,78627.692215132,10665
2020-03-18,Android,2020,3,225325.028433112,35263
2020-03-18,Desktop,2020,3,112576.825635188,20416
2020-03-18,Mobile Web,2020,3,150327.47470766,24052
2020-03-18,iOS,2020,3,97319.311337244,12992
2020-03-19,Android,2020,3,217725.07106505,33349
2020-03-19,Desktop,2020,3,100891.367808108,17725
2020-03-19,Mobile Web,2020,3,144928.642500852,22597
2020-03-19,iOS,2020,3,101184.618964024,12220
2020-03-20,Android,2020,3,220280.106606624,33036
2020-03-20,Desktop,2020,3,103389.244931764,18487
2020-03-20,Mobile Web,2020,3,144268.852633236,22188
2020-03-20,iOS,2020,3,90377.517396058,11553
2020-03-21,Android,2020,3,213877.885573326,32377
2020-03-21,Desktop,2020,3,85862.474408808,15610
2020-03-21,Mobile Web,2020,3,137491.433376958,21489
2020-03-21,iOS,2020,3,80211.874190796,10294
2020-03-22,Android,2020,3,203014.362398004,30629
2020-03-22,Desktop,2020,3,80339.63266397,14741
2020-03-22,Mobile Web,2020,3,136877.292844056,21409
2020-03-22,iOS,2020,3,81423.588644382,10601
2020-03-23,Android,2020,3,195315.189715164,30856
2020-03-23,Desktop,2020,3,93358.216822492,16398
2020-03-23,Mobile Web,2020,3,127981.966451036,20943
2020-03-23,iOS,2020,3,83784.377835858,10611
2020-03-24,Android,2020,3,194668.443358222,31594
2020-03-24,Desktop,2020,3,103318.733189998,18456
2020-03-24,Mobile Web,2020,3,126829.444321542,21026
2020-03-24,iOS,2020,3,78911.725566332,10795
2020-03-25,Android,2020,3,189842.154159512,29477
2020-03-25,iOS,2020,3,82184.441093662,11248
2020-03-26,Android,2020,3,202455.775039142,30303
2020-03-26,Desktop,2020,3,87928.59730611,15911
2020-03-26,Mobile Web,2020,3,123403.058499854,20021
2020-03-26,iOS,2020,3,93287.672444744,11568
2020-03-27,Android,2020,3,190719.853898674,28949
2020-03-27,Desktop,2020,3,84878.324425644,15408
2020-03-27,Mobile Web,2020,3,118037.606315926,19275
2020-03-27,iOS,2020,3,85550.722577636,10758
2020-03-28,Android,2020,3,204225.232719214,31281
2020-03-28,Desktop,2020,3,83328.479418222,14140
2020-03-28,Mobile Web,2020,3,131503.555473384,20853
2020-03-28,iOS,2020,3,99164.58664494,11854
2020-03-29,Android,2020,3,210620.228925096,31360
2020-03-29,Desktop,2020,3,80907.619798366,14984
2020-03-29,Mobile Web,2020,3,139737.490544234,22102
2020-03-29,iOS,2020,3,107286.599207284,13455
2020-03-30,Android,2020,3,209260.648090208,31732
2020-03-30,Desktop,2020,3,91262.709582128,16809
2020-03-30,Mobile Web,2020,3,126409.984246418,20664
2020-03-30,iOS,2020,3,106809.051161008,13406
2020-03-31,Android,2020,3,220090.251243354,32331
2020-03-31,Desktop,2020,3,98994.963310698,18222
2020-03-31,Mobile Web,2020,3,132830.463954302,21402
2020-03-31,iOS,2020,3,97290.408315654,12316
2020-04-01,Android,2020,4,205148.10611085,31342
2020-04-01,Desktop,2020,4,101694.818741046,18015
2020-04-01,Mobile Web,2020,4,125299.87548294,20572
2020-04-01,iOS,2020,4,103672.776545386,12383
2020-04-02,Android,2020,4,211148.511987256,31919
2020-04-02,Desktop,2020,4,104119.58162033,18508
2020-04-02,Mobile Web,2020,4,128907.508334398,21199
2020-04-02,iOS,2020,4,99343.82405687,11807
2020-04-03,Android,2020,4,216365.171633474,32640
2020-04-03,Desktop,2020,4,107712.791354592,17077
2020-04-03,Mobile Web,2020,4,131310.695919676,21681
2020-04-03,iOS,2020,4,99492.806066554,12404
2020-04-04,Android,2020,4,230368.754390798,33824
2020-04-04,Desktop,2020,4,83137.343791668,14759
2020-04-04,Mobile Web,2020,4,140967.719897278,22633
2020-04-04,iOS,2020,4,99501.451289012,12339
2020-04-05,Android,2020,4,231607.01468775,34327
2020-04-05,Desktop,2020,4,84156.380078594,15260
2020-04-05,Mobile Web,2020,4,143723.733756558,23109
2020-04-05,iOS,2020,4,97464.756889494,12426
2020-04-06,Android,2020,4,231366.900318258,33982
2020-04-06,Desktop,2020,4,101764.871913546,17822
2020-04-06,Mobile Web,2020,4,136838.32434516,21781
2020-04-06,iOS,2020,4,116736.528691072,14023
2020-04-07,Android,2020,4,242309.791455924,34475
2020-04-07,Desktop,2020,4,108194.249674584,19071
2020-04-07,Mobile Web,2020,4,140111.430409916,22216
2020-04-07,iOS,2020,4,106491.301029276,13338
2020-04-08,Android,2020,4,245121.366331876,34565
2020-04-08,Desktop,2020,4,101578.598873768,18366
2020-04-08,Mobile Web,2020,4,144139.64515607,22776
2020-04-08,iOS,2020,4,105413.33811997,13080
2020-04-09,Android,2020,4,247139.684163866,34873
2020-04-09,Desktop,2020,4,103035.750057628,18407
2020-04-09,Mobile Web,2020,4,140389.818223632,22578
2020-04-09,iOS,2020,4,104370.09349662,13074
2020-04-10,Android,2020,4,254650.764163874,34854
2020-04-10,Desktop,2020,4,117689.021121542,18859
2020-04-10,Mobile Web,2020,4,143554.834834042,22538
2020-04-10,iOS,2020,4,99482.487320522,12407
2020-04-11,Android,2020,4,275477.57597018,36435
2020-04-11,Desktop,2020,4,88280.350318168,14727
2020-04-11,Mobile Web,2020,4,158463.492783754,23756
2020-04-11,iOS,2020,4,118035.97999773,13889
2020-04-12,Android,2020,4,270135.711374558,36387
2020-04-12,Desktop,2020,4,96662.166459064,15643
2020-04-12,Mobile Web,2020,4,160505.836563476,24664
2020-04-12,iOS,2020,4,117566.49091774,14084
2020-04-13,Android,2020,4,256499.84428908,35042
2020-04-13,Desktop,2020,4,111552.413808346,19058
2020-04-13,Mobile Web,2020,4,150779.779014642,23460
2020-04-13,iOS,2020,4,111473.031856872,13324
2020-04-14,Android,2020,4,243627.363820952,34227
2020-04-14,Desktop,2020,4,103917.467747986,18305
2020-04-14,Mobile Web,2020,4,145820.536362794,22939
2020-04-14,iOS,2020,4,105307.58394566,12909
2020-04-15,Android,2020,4,241911.047270098,34053
2020-04-15,Desktop,2020,4,111933.054932366,18905
2020-04-15,Mobile Web,2020,4,147223.696991192,22770
2020-04-15,iOS,2020,4,95988.974639394,12393
2020-04-16,Android,2020,4,239244.588575656,34008
2020-04-16,Desktop,2020,4,102177.608407792,17972
2020-04-16,Mobile Web,2020,4,149071.013972788,23001
2020-04-16,iOS,2020,4,102242.796472462,13459
2020-04-17,Android,2020,4,232348.96851286,33446
2020-04-17,Desktop,2020,4,99092.425465526,17463
2020-04-17,Mobile Web,2020,4,152435.747632762,23065
2020-04-17,iOS,2020,4,92782.73904878,12312
2020-04-18,Android,2020,4,245186.702635404,34956
2020-04-18,Desktop,2020,4,88497.76248243,15187
2020-04-18,Mobile Web,2020,4,159314.715018518,23924
2020-04-18,iOS,2020,4,94386.87387392,12393
2020-04-19,Android,2020,4,250184.404220542,35584
2020-04-19,Desktop,2020,4,91812.231202574,15378
2020-04-19,Mobile Web,2020,4,169794.192609818,25446
2020-04-19,iOS,2020,4,100525.072026326,13354
2020-04-20,Android,2020,4,246599.98785676,34965
2020-04-20,Desktop,2020,4,108595.626732234,18960
2020-04-20,Mobile Web,2020,4,157548.732340464,23868
2020-04-20,iOS,2020,4,107560.891185184,13644
2020-04-21,Android,2020,4,244432.984275684,34973
2020-04-21,Desktop,2020,4,106417.05624997,18508
2020-04-21,Mobile Web,2020,4,158768.568228322,23917
2020-04-21,iOS,2020,4,95657.588053212,12396
2020-04-22,Android,2020,4,251418.627457406,35131
2020-04-22,Desktop,2020,4,99720.243508248,17539
2020-04-22,Mobile Web,2020,4,159835.256779244,24109
2020-04-22,iOS,2020,4,107730.71049663,13537
2020-04-23,Android,2020,4,238158.989007826,33105
2020-04-23,Desktop,2020,4,99602.65226867,17189
2020-04-23,Mobile Web,2020,4,147265.386609116,21743
2020-04-23,iOS,2020,4,100631.025177202,12500
2020-04-24,Android,2020,4,236850.974779412,33308
2020-04-24,Desktop,2020,4,92956.802685232,16204
2020-04-24,Mobile Web,2020,4,151926.635665984,22398
2020-04-24,iOS,2020,4,102916.034791612,12981
2020-04-25,Android,2020,4,244183.479601306,34389
2020-04-25,Desktop,2020,4,85429.528753912,15163
2020-04-25,Mobile Web,2020,4,157837.249341872,23130
2020-04-25,iOS,2020,4,100210.088696238,12684
2020-04-26,Android,2020,4,256020.69036716,35118
2020-04-26,Desktop,2020,4,87848.5331076,15035
2020-04-26,Mobile Web,2020,4,165783.748939602,24160
2020-04-26,iOS,2020,4,100855.447098804,12558
2020-04-27,Android,2020,4,248001.823267644,35243
2020-04-27,Desktop,2020,4,96751.3939927,16933
2020-04-27,Mobile Web,2020,4,158260.97239355,23559
2020-04-27,iOS,2020,4,99234.06742274,12729
2020-04-28,Android,2020,4,242078.724269112,34396
2020-04-28,Desktop,2020,4,101502.20149303,17688
2020-04-28,Mobile Web,2020,4,160503.382844134,23706
2020-04-28,iOS,2020,4,117178.154512514,13764
2020-04-29,Android,2020,4,248011.33845063,35529
2020-04-29,Desktop,2020,4,105975.555902526,18257
2020-04-29,Mobile Web,2020,4,162654.865239032,24476
2020-04-29,iOS,2020,4,110070.291345754,13275
2020-04-30,Android,2020,4,259475.473033942,35799
2020-04-30,Desktop,2020,4,109745.593972642,18550
2020-04-30,Mobile Web,2020,4,152805.25080712,23044
2020-04-30,iOS,2020,4,109190.176555574,13213
2020-05-01,Android,2020,5,276392.85267242,37978
2020-05-01,Desktop,2020,5,103145.652476928,18196
2020-05-01,Mobile Web,2020,5,168166.05793304,25235
2020-05-01,iOS,2020,5,122249.62293016,14665
2020-05-02,Android,2020,5,289091.777572392,40419
2020-05-02,Desktop,2020,5,111259.822120614,19147
2020-05-02,Mobile Web,2020,5,173492.628153462,26494
2020-05-02,iOS,2020,5,130639.037972,15351
2020-05-03,Android,2020,5,293827.686007952,40392
2020-05-03,Desktop,2020,5,109811.392796398,18686
2020-05-03,Mobile Web,2020,5,176234.975354306,26604
2020-05-03,iOS,2020,5,131768.501556502,15627
2020-05-04,Android,2020,5,295910.569123462,40959
2020-05-04,Desktop,2020,5,133235.52515717,22995
2020-05-04,Mobile Web,2020,5,193834.968322744,27303
2020-05-04,iOS,2020,5,128251.034377744,15733
2020-05-05,Android,2020,5,306171.774008606,42373
2020-05-05,Desktop,2020,5,142630.051268094,24308
2020-05-05,Mobile Web,2020,5,208361.126824334,28666
2020-05-05,iOS,2020,5,136990.82738359,16521
2020-05-06,Android,2020,5,301005.250039196,42555
2020-05-06,Desktop,2020,5,147959.940316728,25048
2020-05-06,Mobile Web,2020,5,212481.2989521,29385
2020-05-06,iOS,2020,5,132051.382298128,16067
2020-05-07,Android,2020,5,330335.643590398,45231
2020-05-07,Desktop,2020,5,128247.65533205,21865
2020-05-07,Mobile Web,2020,5,233655.910994632,32085
2020-05-07,iOS,2020,5,128423.947405962,16052
2020-05-08,Android,2020,5,324746.847981808,44743
2020-05-08,Desktop,2020,5,141274.239877004,24451
2020-05-08,Mobile Web,2020,5,216713.92603219,29859
2020-05-08,iOS,2020,5,142738.201064312,16742
2020-05-09,Android,2020,5,349622.733355808,47448
2020-05-09,Desktop,2020,5,114736.974685462,20944
2020-05-09,Mobile Web,2020,5,232786.992702596,32104
2020-05-09,iOS,2020,5,148395.50586016,17398
2020-05-10,Android,2020,5,335490.552818676,45584
2020-05-10,Desktop,2020,5,104681.369122996,18430
2020-05-10,Mobile Web,2020,5,232016.890255482,31885
2020-05-10,iOS,2020,5,138851.816496074,16668
2020-05-11,Android,2020,5,343457.154227508,47127
2020-05-11,Desktop,2020,5,140999.486371442,24308
2020-05-11,Mobile Web,2020,5,236992.951958658,32660
2020-05-11,iOS,2020,5,150412.410677102,18141
2020-05-12,Android,2020,5,328321.47734971,45681
2020-05-12,Desktop,2020,5,156311.659941282,26753
2020-05-12,Mobile Web,2020,5,222321.609914074,31102
2020-05-12,iOS,2020,5,142775.602137818,17495
2020-05-13,Android,2020,5,330512.635596406,46593
2020-05-13,Desktop,2020,5,163426.177160408,27764
2020-05-13,Mobile Web,2020,5,219658.53388348,31085
2020-05-13,iOS,2020,5,141528.81587626,17367
2020-05-14,Android,2020,5,333552.6886542,47053
2020-05-14,Desktop,2020,5,166382.954022296,28078
2020-05-14,Mobile Web,2020,5,224055.083449736,31762
2020-05-14,iOS,2020,5,147988.48096175,17920
2020-05-15,Android,2020,5,335827.832985144,47109
2020-05-15,Desktop,2020,5,156885.645853468,27292
2020-05-15,Mobile Web,2020,5,221544.0090566,31782
2020-05-15,iOS,2020,5,135035.345684582,17255
2020-05-16,Android,2020,5,355703.642203686,48961
2020-05-16,Desktop,2020,5,132302.81039259,23412
2020-05-16,Mobile Web,2020,5,231409.513160172,33559
2020-05-16,iOS,2020,5,141900.71441812,17495
2020-05-17,Android,2020,5,358175.983470006,48723
2020-05-17,Desktop,2020,5,127681.499499656,22386
2020-05-17,Mobile Web,2020,5,242092.927546142,34131
2020-05-17,iOS,2020,5,147834.874030416,17952
2020-05-18,Android,2020,5,328903.405854384,46399
2020-05-18,Desktop,2020,5,182809.938765494,30645
2020-05-18,Mobile Web,2020,5,220932.185975488,32012
2020-05-18,iOS,2020,5,134567.884709438,17028
2020-05-19,Android,2020,5,331168.970095128,47017
2020-05-19,Desktop,2020,5,167035.44835973,28474
2020-05-19,Mobile Web,2020,5,215498.702389308,31142
2020-05-19,iOS,2020,5,134626.606468042,17686
2020-05-20,Android,2020,5,318317.193829832,45178
2020-05-20,Desktop,2020,5,171189.393779664,28968
2020-05-20,Mobile Web,2020,5,201356.637393364,29395
2020-05-20,iOS,2020,5,135095.672896358,17556
2020-05-21,Android,2020,5,313149.005186634,43568
2020-05-21,Desktop,2020,5,167364.383425304,28588
2020-05-21,Mobile Web,2020,5,199045.218840524,28510
2020-05-21,iOS,2020,5,127883.509720516,16024
2020-05-22,Android,2020,5,289878.681921884,40651
2020-05-22,Desktop,2020,5,147647.787590694,25239
2020-05-22,Mobile Web,2020,5,189439.212128424,27210
2020-05-22,iOS,2020,5,120843.847207184,15133
2020-05-23,Android,2020,5,241956.12257818,35520
2020-05-23,Desktop,2020,5,100038.120014352,18085
2020-05-23,Mobile Web,2020,5,158960.560366492,23990
2020-05-23,iOS,2020,5,97532.4135939,12986
2020-05-24,Android,2020,5,218171.552893558,31910
2020-05-24,Desktop,2020,5,83442.837692056,15306
2020-05-24,Mobile Web,2020,5,145294.805762858,21739
2020-05-24,iOS,2020,5,83987.739183798,10865
2020-05-25,Android,2020,5,333048.207542348,44706
2020-05-25,Desktop,2020,5,110132.882545714,19516
2020-05-25,Mobile Web,2020,5,228918.447182514,31359
2020-05-25,iOS,2020,5,126000.907538252,15671
2020-05-26,Android,2020,5,389792.133617664,50755
2020-05-26,Desktop,2020,5,130893.324474654,22246
2020-05-26,Mobile Web,2020,5,272274.996069094,36438
2020-05-26,iOS,2020,5,165276.62254604,19936
2020-05-27,Android,2020,5,392192.499075394,51517
2020-05-27,Desktop,2020,5,178776.535550584,29759
2020-05-27,Mobile Web,2020,5,282078.832998532,37245
2020-05-27,iOS,2020,5,163738.963901096,20062
2020-05-28,Android,2020,5,386431.649262368,51039
2020-05-28,Desktop,2020,5,185940.199646004,30632
2020-05-28,Mobile Web,2020,5,280990.359490368,37385
2020-05-28,iOS,2020,5,163296.30614071,19880
2020-05-29,Android,2020,5,381505.770160322,51785
2020-05-29,Desktop,2020,5,177021.722103506,29787
2020-05-29,Mobile Web,2020,5,271574.38496181,37098
2020-05-29,iOS,2020,5,157867.203036592,20127
2020-05-30,Android,2020,5,394632.682382158,53248
2020-05-30,Desktop,2020,5,123878.896576166,22282
2020-05-30,Mobile Web,2020,5,288912.044220324,39523
2020-05-30,iOS,2020,5,163489.14570996,20056
2020-05-31,Android,2020,5,397952.668893958,53031
2020-05-31,Desktop,2020,5,127816.749274266,22829
2020-05-31,Mobile Web,2020,5,294951.859083688,39510
2020-05-31,iOS,2020,5,169907.581700946,21149
2020-06-01,Android,2020,6,375025.46001731,51093
2020-06-01,Desktop,2020,6,214380.722292184,35304
2020-06-01,Mobile Web,2020,6,257496.547740252,34968
2020-06-01,iOS,2020,6,156054.35190257,19339
2020-06-02,Android,2020,6,369321.25448902,50665
2020-06-02,Desktop,2020,6,209938.246103988,34057
2020-06-02,Mobile Web,2020,6,256279.874722404,35200
2020-06-02,iOS,2020,6,153288.532359478,19046
2020-06-03,Android,2020,6,363376.1468862,50027
2020-06-03,Desktop,2020,6,200142.401672548,33096
2020-06-03,Mobile Web,2020,6,245650.472455314,33944
2020-06-03,iOS,2020,6,154697.304954762,18816
2020-06-04,Android,2020,6,361705.444367724,51104
2020-06-04,Desktop,2020,6,196718.363413036,32729
2020-06-04,Mobile Web,2020,6,235104.052833806,34122
2020-06-04,iOS,2020,6,149961.593920776,19190
2020-06-05,Android,2020,6,362250.806488544,50900
2020-06-05,Desktop,2020,6,175490.695996636,29537
2020-06-05,Mobile Web,2020,6,227459.188677328,33037
2020-06-05,iOS,2020,6,149419.174573922,19019
2020-06-06,Android,2020,6,392510.568223082,54078
