date,vertical,reply_type,year,month,sumOfLeads
2021-02-17,Generalist,email,2021,2,3397.598603255
2021-02-17,Generalist,show_contact_number,2021,2,74727.926421962
2021-02-17,Generalist,sms,2021,2,13722.176729288
2021-02-17,Jobs,apply_now,2021,2,4232.701239552
2021-02-17,Jobs,call,2021,2,4209.309574561
2021-02-17,Jobs,email,2021,2,2374
2021-02-17,Jobs,show_contact_number,2021,2,21833.15540497
2021-02-17,Jobs,sms,2021,2,1316.128700159
2021-02-17,Property,call,2021,2,66610.149143343
2021-02-17,Property,chat,2021,2,35529.608778502
2021-02-17,Property,email,2021,2,3420.127184826
2021-02-17,Property,show_contact_number,2021,2,143473.091481942
2021-02-17,Property,sms,2021,2,16096.528063244
2021-02-17,Services,call,2021,2,1092.435499458
2021-02-17,Services,chat,2021,2,592.611998462
2021-02-17,Services,email,2021,2,62.879932013
2021-02-17,Services,show_contact_number,2021,2,3774.409649323
2021-02-17,Services,sms,2021,2,269.395248725
2021-02-18,,email,2021,2,92
2021-02-18,Auto,call,2021,2,38520.857420313
2021-02-18,Auto,chat,2021,2,45062.965592894
2021-02-18,Auto,email,2021,2,4716.331557113
2021-02-18,Auto,show_contact_number,2021,2,133550.019832832
2021-02-18,Auto,sms,2021,2,13794.472434793
2021-02-18,Generalist,call,2021,2,41874.43213391
2021-02-18,Generalist,chat,2021,2,61730.31179969
2021-02-18,Generalist,email,2021,2,3172.361700566
2021-02-18,Generalist,show_contact_number,2021,2,67914.629812607
2021-02-18,Generalist,sms,2021,2,13049.818844486
2021-02-18,Jobs,apply_now,2021,2,4252.909448595
2021-02-18,Jobs,call,2021,2,4347.445531429
2021-02-18,Jobs,email,2021,2,2448
2021-02-18,Jobs,show_contact_number,2021,2,20505.515375072
2021-02-18,Jobs,sms,2021,2,1212.526732508
2021-02-18,Property,call,2021,2,59843.096229572
2021-02-18,Property,chat,2021,2,32791.086013916
2021-02-18,Property,email,2021,2,3054.196144042
2021-02-18,Property,show_contact_number,2021,2,132814.918275612
2021-02-18,Property,sms,2021,2,14127.195150369
2021-02-18,Services,call,2021,2,1126.295354902
2021-02-18,Services,chat,2021,2,486.636911794
2021-02-18,Services,email,2021,2,51.634108806
2021-02-18,Services,show_contact_number,2021,2,3710.426227725
2021-02-18,Services,sms,2021,2,234.316812903
2021-02-19,,email,2021,2,4
2021-02-19,Auto,call,2021,2,36441.787992393
2021-02-19,Auto,chat,2021,2,44079.952259779
2021-02-19,Auto,email,2021,2,4536.682968586
2021-02-19,Auto,show_contact_number,2021,2,129152.464151213
2021-02-19,Auto,sms,2021,2,13963.494950973
2021-02-19,Generalist,call,2021,2,40429.148601795
2021-02-19,Generalist,chat,2021,2,61675.820282253
2021-02-19,Generalist,email,2021,2,3800.721848525
2021-02-19,Generalist,show_contact_number,2021,2,66717.35226257
2021-02-19,Generalist,sms,2021,2,12674.783889194
2021-02-19,Jobs,apply_now,2021,2,3753.215552259
2021-02-19,Jobs,call,2021,2,4147.915815953
2021-02-19,Jobs,chat,2021,2,17.185549565
2021-02-19,Jobs,email,2021,2,2040
2021-02-19,Jobs,show_contact_number,2021,2,19914.60044847
2021-02-19,Jobs,sms,2021,2,886.372389903
2021-02-19,Property,call,2021,2,57014.349978634
2021-02-19,Property,chat,2021,2,32270.166506956
2021-02-19,Property,email,2021,2,2912.808867277
2021-02-19,Property,show_contact_number,2021,2,123877.556902231
2021-02-19,Property,sms,2021,2,14552.608425973
2021-02-19,Services,call,2021,2,1133.173596236
2021-02-19,Services,chat,2021,2,510.013114854
2021-02-19,Services,email,2021,2,49.391512882
2021-02-19,Services,show_contact_number,2021,2,3265.742320384
2021-02-19,Services,sms,2021,2,195.375852455
2021-02-20,,email,2021,2,8
2021-02-20,Auto,call,2021,2,38790.669943505
2021-02-20,Auto,chat,2021,2,45623.275677592
2021-02-20,Auto,email,2021,2,5072.032395882
2021-02-20,Auto,show_contact_number,2021,2,133018.940735405
2021-02-20,Auto,sms,2021,2,15733.941796384
2021-02-20,Generalist,call,2021,2,38248.211782229
2021-02-20,Generalist,chat,2021,2,58452.618988627
2021-02-20,Generalist,email,2021,2,3146.951610637
2021-02-20,Generalist,show_contact_number,2021,2,63698.196178462
2021-02-20,Generalist,sms,2021,2,12895.396107767
2021-02-20,Jobs,apply_now,2021,2,2965.095399582
2021-02-20,Jobs,call,2021,2,2563.189421884
2021-02-20,Jobs,email,2021,2,1900
2021-02-20,Jobs,show_contact_number,2021,2,12455.258777598
2021-02-20,Jobs,sms,2021,2,890.209499816
2021-02-20,Property,call,2021,2,49156.502153606
2021-02-20,Property,chat,2021,2,34419.914265423
2021-02-20,Property,email,2021,2,2847.790113299
2021-02-20,Property,show_contact_number,2021,2,126458.437240955
2021-02-20,Property,sms,2021,2,17208.885139919
2021-02-20,Services,call,2021,2,977.398012537
2021-02-20,Services,chat,2021,2,450.178093213
2021-02-20,Services,email,2021,2,77.833898332
2021-02-20,Services,show_contact_number,2021,2,3755.373068448
2021-02-20,Services,sms,2021,2,284.904463432
2021-02-21,,email,2021,2,12
2021-02-21,Auto,call,2021,2,37490.175394308
2021-02-21,Auto,chat,2021,2,47967.595368928
2021-02-21,Auto,email,2021,2,5075.130748297
2021-02-21,Auto,show_contact_number,2021,2,132924.009801463
2021-02-21,Auto,sms,2021,2,15536.058429044
2021-02-21,Generalist,call,2021,2,39018.246594108
2021-02-21,Generalist,chat,2021,2,58426.183090428
2021-02-21,Generalist,email,2021,2,3032.84784687
2021-02-21,Generalist,show_contact_number,2021,2,67785.603868528
2021-02-21,Generalist,sms,2021,2,14042.519728205
2021-02-21,Jobs,apply_now,2021,2,2724.434000979
2021-02-21,Jobs,call,2021,2,2029.831143977
2021-02-21,Jobs,email,2021,2,1500
2021-02-21,Jobs,show_contact_number,2021,2,12854.31820855
2021-02-21,Jobs,sms,2021,2,1665.305702242
2021-02-21,Property,call,2021,2,51335.333524669
2021-02-21,Property,chat,2021,2,36827.836069879
2021-02-21,Property,email,2021,2,3093.251091064
2021-02-21,Property,show_contact_number,2021,2,135832.732877223
2021-02-21,Property,sms,2021,2,16688.081908044
2021-02-21,Services,call,2021,2,899.576543288
2021-02-21,Services,chat,2021,2,395.159561029
2021-02-21,Services,email,2021,2,41.822669046
2021-02-21,Services,show_contact_number,2021,2,3202.994004232
2021-02-21,Services,sms,2021,2,238.061334521
2021-02-22,,email,2021,2,30
2021-02-22,Auto,call,2021,2,42806.859448429
2021-02-22,Auto,chat,2021,2,47691.563359105
2021-02-22,Auto,email,2021,2,5160.250805132
2021-02-22,Auto,show_contact_number,2021,2,144411.002331843
2021-02-22,Auto,sms,2021,2,15262.364568539
2021-02-22,Generalist,call,2021,2,41701.614543613
2021-02-22,Generalist,chat,2021,2,57191.503750755
2021-02-22,Generalist,email,2021,2,2942.498609319
2021-02-22,Generalist,show_contact_number,2021,2,68809.178292996
2021-02-22,Generalist,sms,2021,2,13643.324000914
2021-02-22,Jobs,apply_now,2021,2,4745.263517001
2021-02-22,Jobs,call,2021,2,4581.513216918
2021-02-22,Jobs,chat,2021,2,9.511339741
2021-02-22,Jobs,email,2021,2,2652
2021-02-22,Jobs,show_contact_number,2021,2,24914.376312771
2021-02-22,Jobs,sms,2021,2,1415.894788143
2021-02-22,Property,call,2021,2,71273.964084364
2021-02-22,Property,chat,2021,2,38178.561695693
2021-02-22,Property,email,2021,2,3743.786994642
2021-02-22,Property,show_contact_number,2021,2,145788.240071434
2021-02-22,Property,sms,2021,2,16666.950960369
2021-02-22,Services,call,2021,2,1165.988760673
2021-02-22,Services,chat,2021,2,392.926045454
2021-02-22,Services,email,2021,2,42.475232955
2021-02-22,Services,show_contact_number,2021,2,3923.044633031
2021-02-22,Services,sms,2021,2,171.936317226
2021-02-23,,email,2021,2,10
2021-02-23,Auto,call,2021,2,39125.371420477
2021-02-23,Auto,chat,2021,2,45806.902390417
2021-02-23,Auto,email,2021,2,4828.967046123
2021-02-23,Auto,show_contact_number,2021,2,130907.746360815
2021-02-23,Auto,sms,2021,2,13750.73938462
2021-02-23,Generalist,call,2021,2,41639.134062258
2021-02-23,Generalist,chat,2021,2,58677.916094159
2021-02-23,Generalist,email,2021,2,3176.498463841
2021-02-23,Generalist,show_contact_number,2021,2,64313.397728332
2021-02-23,Generalist,sms,2021,2,13249.420994454
2021-02-23,Jobs,apply_now,2021,2,4646.059401663
2021-02-23,Jobs,call,2021,2,4343.612195604
2021-02-23,Jobs,chat,2021,2,20.859792729
2021-02-23,Jobs,email,2021,2,2524
2021-02-23,Jobs,show_contact_number,2021,2,23563.712449827
2021-02-23,Jobs,sms,2021,2,1534.8452988
2021-02-23,Property,call,2021,2,67033.251301861
2021-02-23,Property,chat,2021,2,35367.271178682
2021-02-23,Property,email,2021,2,3202.247806482
2021-02-23,Property,show_contact_number,2021,2,147232.678204814
2021-02-23,Property,sms,2021,2,16195.350404888
2021-02-23,Services,call,2021,2,1273.597192673
2021-02-23,Services,chat,2021,2,447.246045012
2021-02-23,Services,email,2021,2,53.677321757
2021-02-23,Services,show_contact_number,2021,2,3710.792061337
2021-02-23,Services,sms,2021,2,297.743206388
2021-02-24,,email,2021,2,10
2021-02-24,Auto,call,2021,2,39402.758420469
2021-02-24,Auto,chat,2021,2,46020.893399502
2021-02-24,Auto,email,2021,2,5083.21103435
2021-02-24,Auto,show_contact_number,2021,2,133691.474140887
2021-02-24,Auto,sms,2021,2,15004.48561768
2021-02-24,Generalist,call,2021,2,40948.468656192
2021-02-24,Generalist,chat,2021,2,57670.210209123
2021-02-24,Generalist,email,2021,2,3245.412371493
2021-02-24,Generalist,show_contact_number,2021,2,68424.764872829
2021-02-24,Generalist,sms,2021,2,13166.605293768
2021-02-24,Jobs,apply_now,2021,2,4240.057374076
2021-02-24,Jobs,call,2021,2,4677.441048093
2021-02-24,Jobs,chat,2021,2,9.511339741
2021-02-24,Jobs,email,2021,2,2252
2021-02-24,Jobs,show_contact_number,2021,2,18878.59717524
2021-02-24,Jobs,sms,2021,2,1531.008185553
2021-02-24,Property,call,2021,2,63300.354243592
2021-02-24,Property,chat,2021,2,34952.987223245
2021-02-24,Property,email,2021,2,3085.198104637
2021-02-24,Property,show_contact_number,2021,2,139597.981376382
2021-02-24,Property,sms,2021,2,16111.297725851
2021-02-24,Services,call,2021,2,1349.163582144
2021-02-24,Services,chat,2021,2,401.152315649
2021-02-24,Services,email,2021,2,30.560825932
2021-02-24,Services,show_contact_number,2021,2,3533.989041397
2021-02-24,Services,sms,2021,2,234.602860952
2021-02-25,,email,2021,2,10
2021-02-25,Auto,call,2021,2,39640.568069168
2021-02-25,Auto,chat,2021,2,46592.384943926
2021-02-25,Auto,email,2021,2,4699.74223099
2021-02-25,Auto,show_contact_number,2021,2,135769.616295981
2021-02-25,Auto,sms,2021,2,14923.506211835
2021-02-25,Generalist,call,2021,2,41882.840660481
2021-02-25,Generalist,chat,2021,2,58988.010793625
2021-02-25,Generalist,email,2021,2,3066.135419106
2021-02-25,Generalist,show_contact_number,2021,2,71302.179661339
2021-02-25,Generalist,sms,2021,2,13032.688460593
2021-02-25,Jobs,apply_now,2021,2,3964.490387026
2021-02-25,Jobs,call,2021,2,4201.639005465
2021-02-25,Jobs,chat,2021,2,3.674226494
2021-02-25,Jobs,email,2021,2,2058
2021-02-25,Jobs,show_contact_number,2021,2,18571.62811548
2021-02-25,Jobs,sms,2021,2,1431.243241131
2021-02-25,Property,call,2021,2,62507.335093073
2021-02-25,Property,chat,2021,2,34244.394925849
2021-02-25,Property,email,2021,2,3332.496361175
2021-02-25,Property,show_contact_number,2021,2,135104.036069137
2021-02-25,Property,sms,2021,2,14971.36694247
2021-02-25,Services,call,2021,2,1186.562469968
2021-02-25,Services,chat,2021,2,431.746051266
2021-02-25,Services,email,2021,2,53.586858331
2021-02-25,Services,show_contact_number,2021,2,3928.258879532
2021-02-25,Services,sms,2021,2,136.842616443
2021-02-26,,email,2021,2,10
2021-02-26,Auto,call,2021,2,37460.531636721
2021-02-26,Auto,chat,2021,2,45232.6285382
2021-02-26,Auto,email,2021,2,5473.863895185
2021-02-26,Auto,show_contact_number,2021,2,131342.96875287
2021-02-26,Auto,sms,2021,2,13651.159754535
2021-02-26,Generalist,call,2021,2,40103.005150258
2021-02-26,Generalist,chat,2021,2,60531.116889741
2021-02-26,Generalist,email,2021,2,3152.576379648
2021-02-26,Generalist,show_contact_number,2021,2,68686.32150236
2021-02-26,Generalist,sms,2021,2,13998.880873129
2021-02-26,Jobs,apply_now,2021,2,3339.871883046
2021-02-26,Jobs,call,2021,2,3706.651396602
2021-02-26,Jobs,chat,2021,2,1.837113247
2021-02-26,Jobs,email,2021,2,1838
2021-02-26,Jobs,show_contact_number,2021,2,16560.980774052
2021-02-26,Jobs,sms,2021,2,1016.835010455
2021-02-26,Property,call,2021,2,55150.855178346
2021-02-26,Property,chat,2021,2,33343.477398146
2021-02-26,Property,email,2021,2,3061.211060443
2021-02-26,Property,show_contact_number,2021,2,123709.65209555
2021-02-26,Property,sms,2021,2,15073.172636052
2021-02-26,Services,call,2021,2,1203.968433134
2021-02-26,Services,chat,2021,2,384.789640734
2021-02-26,Services,email,2021,2,38.473370558
2021-02-26,Services,show_contact_number,2021,2,3645.033277775
2021-02-26,Services,sms,2021,2,211.441560336
2021-02-27,,email,2021,2,10
2021-02-27,Auto,call,2021,2,36941.644156718
2021-02-27,Auto,chat,2021,2,46528.902795372
2021-02-27,Auto,email,2021,2,5064.318206622
2021-02-27,Auto,show_contact_number,2021,2,129229.701988787
2021-02-27,Auto,sms,2021,2,15214.341409578
2021-02-27,Generalist,call,2021,2,39987.94014328
2021-02-27,Generalist,chat,2021,2,62494.281247236
2021-02-27,Generalist,email,2021,2,3253.171702805
2021-02-27,Generalist,show_contact_number,2021,2,72022.3050968
2021-02-27,Generalist,sms,2021,2,15064.210325919
2021-02-27,Jobs,apply_now,2021,2,2733.624511536
2021-02-27,Jobs,call,2021,2,2613.074121207
2021-02-27,Jobs,chat,2021,2,9.674226494
2021-02-27,Jobs,email,2021,2,1536
2021-02-27,Jobs,show_contact_number,2021,2,11538.199533729
2021-02-27,Jobs,sms,2021,2,1062.880369419
2021-02-27,Property,call,2021,2,50424.585585347
2021-02-27,Property,chat,2021,2,33703.668172563
2021-02-27,Property,email,2021,2,2929.015548509
2021-02-27,Property,show_contact_number,2021,2,123783.22474587
2021-02-27,Property,sms,2021,2,15894.392890007
2021-02-27,Services,call,2021,2,1279.297404794
2021-02-27,Services,chat,2021,2,460.411924266
2021-02-27,Services,email,2021,2,36.526674336
2021-02-27,Services,show_contact_number,2021,2,3751.353179441
2021-02-27,Services,sms,2021,2,187.981368758
2021-02-28,,email,2021,2,10
2021-02-28,Auto,call,2021,2,35448.622666845
2021-02-28,Auto,chat,2021,2,48795.113204976
2021-02-28,Auto,email,2021,2,5211.539009174
2021-02-28,Auto,show_contact_number,2021,2,136178.061195994
2021-02-28,Auto,sms,2021,2,16184.056069248
2021-02-28,Generalist,call,2021,2,38610.38562238
2021-02-28,Generalist,chat,2021,2,62165.548838108
2021-02-28,Generalist,email,2021,2,3311.974063429
2021-02-28,Generalist,show_contact_number,2021,2,71121.504037184
2021-02-28,Generalist,sms,2021,2,14350.697514447
2021-02-28,Jobs,apply_now,2021,2,2595.841018011
2021-02-28,Jobs,call,2021,2,2613.074121207
2021-02-28,Jobs,email,2021,2,1454
2021-02-28,Jobs,show_contact_number,2021,2,12063.884048568
2021-02-28,Jobs,sms,2021,2,1039.857689937
2021-02-28,Property,call,2021,2,49559.165096483
2021-02-28,Property,chat,2021,2,36955.893338285
2021-02-28,Property,email,2021,2,2935.143374759
2021-02-28,Property,show_contact_number,2021,2,124858.595917834
2021-02-28,Property,sms,2021,2,16506.978796461
2021-02-28,Services,call,2021,2,897.024510044
2021-02-28,Services,chat,2021,2,519.746932568
2021-02-28,Services,email,2021,2,44.124265804
2021-02-28,Services,show_contact_number,2021,2,3736.136606549
2021-02-28,Services,sms,2021,2,304.063091379
2021-03-01,,email,2021,3,6
2021-03-01,Auto,call,2021,3,39277.110829365
2021-03-01,Auto,chat,2021,3,48354.421939541
2021-03-01,Auto,email,2021,3,4970.178164144
2021-03-01,Auto,show_contact_number,2021,3,142407.687320573
2021-03-01,Auto,sms,2021,3,14874.994991011
2021-03-01,Generalist,call,2021,3,38900.984707347
2021-03-01,Generalist,chat,2021,3,58067.545060902
2021-03-01,Generalist,email,2021,3,3221.247663267
2021-03-01,Generalist,show_contact_number,2021,3,66793.216979078
2021-03-01,Generalist,sms,2021,3,13456.995687015
2021-03-01,Jobs,apply_now,2021,3,4574.41198503
2021-03-01,Jobs,call,2021,3,5299.053394107
2021-03-01,Jobs,email,2021,3,2498
2021-03-01,Jobs,show_contact_number,2021,3,22811.638253415
2021-03-01,Jobs,sms,2021,3,1772.746320114
2021-03-01,Property,call,2021,3,71089.172032746
2021-03-01,Property,chat,2021,3,36425.074087616
2021-03-01,Property,email,2021,3,3630.740963438
2021-03-01,Property,show_contact_number,2021,3,144365.282764903
2021-03-01,Property,sms,2021,3,15944.87663334
2021-03-01,Services,call,2021,3,1721.508050247
2021-03-01,Services,chat,2021,3,451.403781588
2021-03-01,Services,email,2021,3,66.414847113
2021-03-01,Services,show_contact_number,2021,3,4248.056057701
2021-03-01,Services,sms,2021,3,423.693807332
2021-03-02,,email,2021,3,8
2021-03-02,Auto,call,2021,3,41750.445746671
2021-03-02,Auto,chat,2021,3,50156.126614137
2021-03-02,Auto,email,2021,3,5169.741933662
2021-03-02,Auto,show_contact_number,2021,3,144544.612193668
2021-03-02,Auto,sms,2021,3,16113.782769846
2021-03-02,Generalist,call,2021,3,39791.531933467
2021-03-02,Generalist,chat,2021,3,58306.706850424
2021-03-02,Generalist,email,2021,3,3000.636861483
2021-03-02,Generalist,show_contact_number,2021,3,65970.240240925
2021-03-02,Generalist,sms,2021,3,12640.469061066
2021-03-02,Jobs,apply_now,2021,3,4466.022303457
2021-03-02,Jobs,call,2021,3,4846.274030961
2021-03-02,Jobs,chat,2021,3,1.837113247
2021-03-02,Jobs,email,2021,3,2322
2021-03-02,Jobs,show_contact_number,2021,3,21545.390881905
2021-03-02,Jobs,sms,2021,3,1354.500976191
2021-03-02,Property,call,2021,3,69563.052478004
2021-03-02,Property,chat,2021,3,36675.364266556
2021-03-02,Property,email,2021,3,3148.297377256
2021-03-02,Property,show_contact_number,2021,3,144751.486989994
2021-03-02,Property,sms,2021,3,14732.894155623
2021-03-02,Services,call,2021,3,1735.989454015
2021-03-02,Services,chat,2021,3,355.071966866
2021-03-02,Services,email,2021,3,32.573679351
2021-03-02,Services,show_contact_number,2021,3,4484.951262368
2021-03-02,Services,sms,2021,3,621.672256885
2021-03-03,,email,2021,3,12
2021-03-03,Auto,call,2021,3,43812.155704662
2021-03-03,Auto,chat,2021,3,54039.745398093
2021-03-03,Auto,email,2021,3,5479.326127063
2021-03-03,Auto,show_contact_number,2021,3,152148.748332536
2021-03-03,Auto,sms,2021,3,17667.862398313
2021-03-03,Generalist,call,2021,3,40954.815473185
2021-03-03,Generalist,chat,2021,3,61984.994078824
2021-03-03,Generalist,email,2021,3,2998.646055099
2021-03-03,Generalist,show_contact_number,2021,3,70492.143930959
2021-03-03,Generalist,sms,2021,3,13761.784465931
2021-03-03,Jobs,apply_now,2021,3,4243.73160057
2021-03-03,Jobs,call,2021,3,5157.080203968
2021-03-03,Jobs,chat,2021,3,7.511339741
2021-03-03,Jobs,email,2021,3,2238
2021-03-03,Jobs,show_contact_number,2021,3,21840.848601924
2021-03-03,Jobs,sms,2021,3,1319.966956968
2021-03-03,Property,call,2021,3,70364.065176675
2021-03-03,Property,chat,2021,3,34665.636854236
2021-03-03,Property,email,2021,3,3092.78748734
2021-03-03,Property,show_contact_number,2021,3,146476.44917122
2021-03-03,Property,sms,2021,3,13933.984876539
2021-03-03,Services,call,2021,3,1602.712962245
2021-03-03,Services,chat,2021,3,511.442420736
2021-03-03,Services,email,2021,3,57.370351569
2021-03-03,Services,show_contact_number,2021,3,4159.543176224
2021-03-03,Services,sms,2021,3,404.733827661
2021-03-04,,email,2021,3,10
2021-03-04,Auto,call,2021,3,47134.082944981
2021-03-04,Auto,chat,2021,3,55794.167598366
2021-03-04,Auto,email,2021,3,5415.381862257
2021-03-04,Auto,show_contact_number,2021,3,164088.121754627
2021-03-04,Auto,sms,2021,3,18200.598499338
2021-03-04,Generalist,call,2021,3,41792.919062635
2021-03-04,Generalist,chat,2021,3,63768.098941811
2021-03-04,Generalist,email,2021,3,2915.419104064
2021-03-04,Generalist,show_contact_number,2021,3,74140.917563243
2021-03-04,Generalist,sms,2021,3,14097.976876846
2021-03-04,Jobs,apply_now,2021,3,4453.162510728
2021-03-04,Jobs,call,2021,3,4658.255481858
2021-03-04,Jobs,chat,2021,3,26.208245717
2021-03-04,Jobs,email,2021,3,2400
2021-03-04,Jobs,show_contact_number,2021,3,20413.44247404
2021-03-04,Jobs,sms,2021,3,1461.940147107
2021-03-04,Property,call,2021,3,72520.965397735
2021-03-04,Property,chat,2021,3,18566.144016487
2021-03-04,Property,email,2021,3,4558.341993699
2021-03-04,Property,show_contact_number,2021,3,149976.159894631
2021-03-04,Property,sms,2021,3,18955.889031101
2021-03-04,Services,call,2021,3,1699.805624773
2021-03-04,Services,chat,2021,3,533.293484105
2021-03-04,Services,email,2021,3,69.077385625
2021-03-04,Services,show_contact_number,2021,3,4360.291594114
2021-03-04,Services,sms,2021,3,455.6120077
2021-03-05,,email,2021,3,8
2021-03-05,Auto,call,2021,3,45589.210078097
2021-03-05,Auto,chat,2021,3,57027.702364515
2021-03-05,Auto,email,2021,3,5670.483057721
2021-03-05,Auto,show_contact_number,2021,3,168176.667334761
2021-03-05,Auto,sms,2021,3,17400.550810321
2021-03-05,Generalist,call,2021,3,40991.131116978
2021-03-05,Generalist,chat,2021,3,64860.67286917
2021-03-05,Generalist,email,2021,3,3018.306940972
2021-03-05,Generalist,show_contact_number,2021,3,78899.522768965
2021-03-05,Generalist,sms,2021,3,14158.572584472
2021-03-05,Jobs,apply_now,2021,3,3784.45328882
2021-03-05,Jobs,call,2021,3,3883.158605964
2021-03-05,Jobs,chat,2021,3,2
2021-03-05,Jobs,email,2021,3,2158
2021-03-05,Jobs,show_contact_number,2021,3,17378.285895663
2021-03-05,Jobs,sms,2021,3,1362.175202685
2021-03-05,Property,call,2021,3,65184.643809751
2021-03-05,Property,chat,2021,3,11209.015645906
2021-03-05,Property,email,2021,3,4624.335532482
2021-03-05,Property,show_contact_number,2021,3,138158.491467762
2021-03-05,Property,sms,2021,3,18181.53420801
2021-03-05,Services,call,2021,3,1321.730891492
2021-03-05,Services,chat,2021,3,452.345492865
2021-03-05,Services,email,2021,3,43.852875526
2021-03-05,Services,show_contact_number,2021,3,4533.713673043
2021-03-05,Services,sms,2021,3,281.918587137
2021-03-06,,email,2021,3,14
2021-03-06,Auto,call,2021,3,42976.341937205
2021-03-06,Auto,chat,2021,3,56181.088326339
2021-03-06,Auto,email,2021,3,5588.776220209
2021-03-06,Auto,show_contact_number,2021,3,167563.47061402
2021-03-06,Auto,sms,2021,3,18695.518684534
2021-03-06,Generalist,call,2021,3,42305.064118842
2021-03-06,Generalist,chat,2021,3,66543.927584185
2021-03-06,Generalist,email,2021,3,3270.697745683
2021-03-06,Generalist,show_contact_number,2021,3,76712.566186994
2021-03-06,Generalist,sms,2021,3,15593.546117605
2021-03-06,Jobs,apply_now,2021,3,2772.203889723
2021-03-06,Jobs,call,2021,3,2628.422574195
2021-03-06,Jobs,chat,2021,3,3.674226494
2021-03-06,Jobs,email,2021,3,1636
2021-03-06,Jobs,show_contact_number,2021,3,12382.364448069
2021-03-06,Jobs,sms,2021,3,1112.76284163
2021-03-06,Property,call,2021,3,53262.490997414
2021-03-06,Property,chat,2021,3,11348.780878018
2021-03-06,Property,email,2021,3,4001.141514939
2021-03-06,Property,show_contact_number,2021,3,133454.909686916
2021-03-06,Property,sms,2021,3,20073.06225519
2021-03-06,Services,call,2021,3,1195.019871655
2021-03-06,Services,chat,2021,3,362.968380745
2021-03-06,Services,email,2021,3,53.736303812
2021-03-06,Services,show_contact_number,2021,3,3955.136233444
2021-03-06,Services,sms,2021,3,223.304160446
2021-03-07,,email,2021,3,14
2021-03-07,Auto,call,2021,3,43777.078177833
2021-03-07,Auto,chat,2021,3,58840.037604236
2021-03-07,Auto,email,2021,3,5735.572327999
2021-03-07,Auto,show_contact_number,2021,3,161002.417585545
2021-03-07,Auto,sms,2021,3,18781.996548344
2021-03-07,Generalist,call,2021,3,41357.342630039
2021-03-07,Generalist,chat,2021,3,65493.759523771
2021-03-07,Generalist,email,2021,3,3090.441316024
2021-03-07,Generalist,show_contact_number,2021,3,73078.895360539
2021-03-07,Generalist,sms,2021,3,14339.351705539
2021-03-07,Jobs,apply_now,2021,3,2702.393586337
2021-03-07,Jobs,call,2021,3,2091.226719615
2021-03-07,Jobs,chat,2021,3,3.837113247
2021-03-07,Jobs,email,2021,3,1478
2021-03-07,Jobs,show_contact_number,2021,3,12712.356187311
2021-03-07,Jobs,sms,2021,3,863.350480575
2021-03-07,Property,call,2021,3,52993.498999232
2021-03-07,Property,chat,2021,3,11362.434073027
2021-03-07,Property,email,2021,3,4692.991348534
2021-03-07,Property,show_contact_number,2021,3,133029.238066858
2021-03-07,Property,sms,2021,3,21509.700982484
2021-03-07,Services,call,2021,3,942.851673562
2021-03-07,Services,chat,2021,3,368.663976313
2021-03-07,Services,email,2021,3,41.987404466
2021-03-07,Services,show_contact_number,2021,3,3216.589124638
2021-03-07,Services,sms,2021,3,191.921510324
2021-03-08,,email,2021,3,24
2021-03-08,Auto,call,2021,3,48561.561452197
2021-03-08,Auto,chat,2021,3,56716.072024677
2021-03-08,Auto,email,2021,3,5484.635999029
2021-03-08,Auto,show_contact_number,2021,3,174658.895608749
2021-03-08,Auto,sms,2021,3,18211.456984023
2021-03-08,Generalist,call,2021,3,39993.32432935
2021-03-08,Generalist,chat,2021,3,61798.407870285
2021-03-08,Generalist,email,2021,3,3172.503916519
2021-03-08,Generalist,show_contact_number,2021,3,70434.385961365
2021-03-08,Generalist,sms,2021,3,13129.162381577
2021-03-08,Jobs,apply_now,2021,3,4647.89651491
2021-03-08,Jobs,call,2021,3,5195.451336438
2021-03-08,Jobs,email,2021,3,2494
2021-03-08,Jobs,show_contact_number,2021,3,20896.918743162
2021-03-08,Jobs,sms,2021,3,1638.447356469
2021-03-08,Property,call,2021,3,76153.826269414
2021-03-08,Property,chat,2021,3,12236.643978299
2021-03-08,Property,email,2021,3,4550.546978832
2021-03-08,Property,show_contact_number,2021,3,157154.101010909
2021-03-08,Property,sms,2021,3,20141.868067141
2021-03-08,Services,call,2021,3,1570.900873404
2021-03-08,Services,chat,2021,3,450.089749011
2021-03-08,Services,email,2021,3,74.791348082
2021-03-08,Services,show_contact_number,2021,3,4909.321001175
2021-03-08,Services,sms,2021,3,289.441238823
2021-03-09,,email,2021,3,10
2021-03-09,Auto,call,2021,3,50409.153679693
2021-03-09,Auto,chat,2021,3,58408.889444131
2021-03-09,Auto,email,2021,3,6004.831376629
2021-03-09,Auto,show_contact_number,2021,3,178744.442588258
2021-03-09,Auto,sms,2021,3,18605.620354735
2021-03-09,Generalist,call,2021,3,40846.90103776
2021-03-09,Generalist,chat,2021,3,61121.760891344
2021-03-09,Generalist,email,2021,3,3099.554015379
2021-03-09,Generalist,show_contact_number,2021,3,72008.225512031
2021-03-09,Generalist,sms,2021,3,12929.466798256
2021-03-09,Jobs,apply_now,2021,3,4398.049113318
2021-03-09,Jobs,call,2021,3,4535.467857954
2021-03-09,Jobs,chat,2021,3,2
2021-03-09,Jobs,email,2021,3,2508
